"Course number","Course title","Registration restrictions","Units","Type","Section","Session","Time","Days","Seats","Registered","Waitlist","Instructor","Room"
"","Economic Cultures","","4.0","Lecture","20908D","001","9:30-12:20pm","Thursday","15","13","0","Manuel Castells, Sarah Banet-Weiser","ASC328"
"","Data Retrieval and Processing Techniques","","4.0","Lecture","20909D","001","2:00-4:50pm","Wednesday","14","14","0","Lian Jian","ANN210"
"","Communication, Culture and Capitalism","","4.0","Lecture","20910D","001","3:30-6:20pm","Thursday","12","7","0","Christopher Smith","ASC240"
"","Developing, Evaluating, and Funding Serious Games to Change Behavior","","4.0","Lecture","20913D","001","TBA","TBA","12","0","0","","TBA"
"","Black Popular Culture: Theory and Central Debates","","4.0","Lecture","20914D","001","3:30-6:20pm","Wednesday","12","5","0","Taj Frazier","ANN309"
"COMM-640","Communication and Organizational Change","","4.0 units","Lecture","20933D","001","2:00-4:50pm","Tuesday","12","6","0","Peter Monge","ASC228"
"COMM-675","Independent Study","","1.0-4.0 units","Lecture","20960D","001","TBA","TBA","10","1","0","","OFFICE"
"COMM-694","Preliminary Research Paper","","2.0 units","Lecture","20969D","001","TBA","TBA","15","0","0","","OFFICE"
"","","","","Lecture","20970D","001","TBA","TBA","15","0","0","","OFFICE"
"COMM-790","Research","","1.0-12.0 units","Lecture","20975D","001","TBA","TBA","20","1","0","Manuel Castells","OFFICE"
"","","","","Lecture","20976D","001","TBA","TBA","20","1","0","Janet Fulk","OFFICE"
"","","","","Lecture","20977D","001","TBA","TBA","20","1","0","Henry Jenkins","OFFICE"
"","","","","Lecture","20978D","001","TBA","TBA","20","1","0","Alison Trope","OFFICE"
"","","","","Lecture","20979D","001","TBA","TBA","20","1","0","Andrea Hollingshead","OFFICE"
"","","","","Lecture","20980D","001","TBA","TBA","20","1","0","Sandra Ball-Rokeach","OFFICE"
"COMM-794a","Doctoral Dissertation","C","2.0 units","Lecture","20981D","001","TBA","TBA","25","10","0","Sarah Banet-Weiser","OFFICE"
"COMM-794b","Doctoral Dissertation","PC","2.0 units","Lecture","20983D","001","TBA","TBA","25","8","0","Sarah Banet-Weiser","OFFICE"
"COMM-794c","Doctoral Dissertation","PC","2.0 units","Lecture","20985D","001","TBA","TBA","25","10","0","Sarah Banet-Weiser","OFFICE"
"COMM-794d","Doctoral Dissertation","PC","2.0 units","Lecture","20987D","001","TBA","TBA","25","4","0","Sarah Banet-Weiser","OFFICE"
"COMM-794z","Doctoral Dissertation","PC","0.0 units","Lecture","20990D","001","TBA","TBA","25","10","0","Sarah Banet-Weiser","OFFICE"
