"Course number","Course title","Registration restrictions","Units","Type","Section","Session","Time","Days","Seats","Registered","Waitlist","Instructor","Room"
"","","","","Discussion","14810R","001","6:00-7:50pm","Tuesday","40","40","0","Rex Kovacevich","HOH304"
"","","","","Lecture","14812R","001","12:00-1:50pm","Wednesday","198","198","0","Ira Kalb","HOH EDI"
"","","","","Discussion","14814R","001","10:00-11:50am","Friday","42","42","0","Ira Kalb","HOH304"
"","","","","Discussion","14816R","001","2:00-3:50pm","Thursday","36","36","0","Ira Kalb","BRI8"
"","","","","Discussion","14818R","001","4:00-5:50pm","Thursday","36","36","0","Ira Kalb","BRI8"
"","","","","Discussion","14820R","001","12:00-1:50pm","Friday","42","42","0","Ira Kalb","HOH304"
"","","","","Discussion","14822R","001","2:00-3:50pm","Friday","42","42","0","Ira Kalb","HOH304"
"","","","","Lecture","14824R","001","2:00-3:50pm","Tuesday","198","197","0","Lars Perner","HOH EDI"
"","","","","Discussion","14826R","001","6:00-7:50pm","Tuesday","40","40","0","Lars Perner","HOH305"
"","","","","Discussion","14828R","001","8:00-9:50am","Wednesday","40","39","0","Lars Perner","BRI5"
"","","","","Discussion","14830R","001","6:00-7:50pm","Wednesday","42","42","0","Lars Perner","ACC303"
"","","","","Discussion","14832R","001","4:00-5:50pm","Thursday","40","40","0","Lars Perner","HOH305"
"","","","","Discussion","14834R","001","10:00-11:50am","Thursday","36","36","0","Lars Perner","BRI8"
"","","","","Lecture","14836R","001","2:00-3:50pm","Thursday","200","191","0","Rex Kovacevich","HOH EDI"
"","","","","Discussion","14838R","001","4:00-5:50pm","Thursday","40","40","0","Rex Kovacevich","BRI5"
"","","","","Discussion","14840R","001","6:00-7:50pm","Thursday","40","39","0","Rex Kovacevich","HOH305"
"","","","","Discussion","14842R","001","10:00-11:50am","Friday","40","39","0","Rex Kovacevich","BRI5"
"","","","","Discussion","14843R","001","12:00-1:50pm","Friday","40","40","0","Rex Kovacevich","BRI5"
"","","","","Discussion","14844R","001","2:00-3:50pm","Friday","40","33","0","Rex Kovacevich","BRI5"
"","","","","Lecture-Discussion","14848R","001","6:00-7:50pm","Mon, Wed","40","40","0","Rex Kovacevich","HOH422"
"BUAD-310","Applied Business Statistics","C","4.0 units","Lecture","14882R","001","2:00-3:10pm","Mon, Wed","210","209","0","Jinchi Lv","HOH EDI"
"","","","","Discussion","14883R","001","6:00-7:10pm","Wednesday","35","35","0","Kam Hamidieh","HOH421"
"","","","","Discussion","14884R","001","7:20-8:30pm","Wednesday","35","34","0","Kam Hamidieh","HOH421"
"","","","","Discussion","14885R","001","8:40-9:50pm","Wednesday","35","35","0","Kam Hamidieh","HOH421"
"","","","","Discussion","14886R","001","8:30-9:40am","Friday","35","35","0","Kam Hamidieh","HOH303"
"","","","","Discussion","14887R","001","10:00-11:10am","Friday","35","35","0","Kam Hamidieh","HOH303"
"","","","","Discussion","14888R","001","12:00-1:10pm","Friday","35","35","0","Kam Hamidieh","HOH303"
"","","","","Lecture","14889R","001","3:20-4:30pm","Mon, Wed","210","149","0","Jinchi Lv","HOH EDI"
"","","","","Discussion","14890R","001","6:00-7:10pm","Thursday","35","35","0","Francis Pereira","HOH304"
"","","","","Discussion","14891R","001","7:20-8:30pm","Thursday","36","23","0","Francis Pereira","HOH304"
"","","","","Discussion","14892D","001","8:40-9:50pm","Thursday","35","0","0","Francis Pereira","HOH304"
"","","","","Discussion","14893R","001","8:30-9:40am","Friday","35","20","0","Francis Pereira","HOH305"
"","","","","Discussion","14894R","001","10:00-11:10am","Friday","37","37","0","Francis Pereira","HOH305"
"","","","","Discussion","14895R","001","12:00-1:10pm","Friday","35","34","0","Francis Pereira","HOH305"
"","","","","Lecture","14896R","001","4:40-5:50pm","Mon, Wed","210","210","0","Peter Radchenko","HOH EDI"
"","","","","Discussion","14897R","001","8:30-9:40am","Friday","35","35","0","Gourab Mukherjee","ACC303"
"","","","","Discussion","14898R","001","10:00-11:10am","Friday","35","35","0","Gourab Mukherjee","ACC303"
"","","","","Discussion","14899R","001","12:00-1:10pm","Friday","35","35","0","Gourab Mukherjee","ACC303"
"","","","","Discussion","14912R","001","2:40-3:50pm","Friday","35","35","0","Francis Pereira","ACC303"
"","","","","Discussion","14913R","001","2:40-3:50pm","Friday","35","35","0","Kam Hamidieh","HOH303"
"","","","","Discussion","14914R","001","4:00-5:10pm","Friday","35","35","0","Kam Hamidieh","HOH303"
"","","","","Lecture","14910R","001","6:00-7:10pm","Mon, Wed","175","174","0","Peter Radchenko","HOH EDI"
"","","","","Discussion","14915R","001","4:00-5:10pm","Friday","35","34","0","Gourab Mukherjee","HOH305"
"","","","","Discussion","14916R","001","6:00-7:10pm","Thursday","35","35","0","Gourab Mukherjee","ACC303"
"","","","","Discussion","14917R","001","7:20-8:30pm","Thursday","35","35","0","Gourab Mukherjee","ACC303"
"","","","","Discussion","14918R","001","8:40-9:50pm","Thursday","35","35","0","Gourab Mukherjee","ACC303"
"","","","","Discussion","14919R","001","2:40-3:50pm","Friday","35","35","0","Gourab Mukherjee","HOH305"
"BUAD-311","Operations Management","","4.0 units","Lecture","14900R","001","8:00-9:50am","Mon, Wed","73","71","0","Feng Chen, Zal Phiroz","HOH2"
"","","","","Lecture","14901R","001","10:00-11:50am","Mon, Wed","73","73","0","Feng Chen, Zal Phiroz","HOH2"
"","","","","Lecture","14902R","001","6:00-7:50pm","Tue, Thu","40","38","0","Jonathan Yormark, Ashok Srinivasan","HOH422"
"","","","","Lecture","14903R","001","4:00-5:50pm","Tue, Thu","45","44","0","Leon Zhu","HOH421"
"","","","","Lecture","14904R","001","4:00-5:50pm","Tue, Thu","73","73","0","Amy Ward","HOH EDI"
"","","","","Lecture","14905R","001","10:00-11:50am","Tue, Thu","73","73","0","Ashok Srinivasan","HOH1"
"","","","","Lecture","14906R","001","8:00-9:50am","Tue, Thu","73","69","0","Guang Li","HOH1"
"","","","","Lecture","14907R","001","12:00-1:50pm","Tue, Thu","73","73","0","Ashok Srinivasan","HOH1"
"","","","","Lecture","14909R","001","6:00-7:50pm","Tue, Thu","36","33","0","Leon Zhu","ACC205"
"BUAD-311t","Operations Management for Accounting Majors","M","4.0 units","Lecture","14967R","001","4:00-5:50pm","Tue, Thu","36","29","0","Ashok Srinivasan","ACC205"
"BUAD-315x","Basics of Project and Operations Management for Non-Majors","M","2.0 units","Lecture","14976R","431","6:00-7:50pm","Tue, Thu","32","29","0","Hiroshi Ochiumi","HOH302"
"BUAD-425","Data Analysis for Decision Making","P","2.0 units","Lecture","15052R","001","8:00-9:50am","Monday","32","27","0","Abbass Sharif","BRI202A"
"","","","","Lecture","15053R","001","8:00-9:50am","Wednesday","32","32","0","Abbass Sharif","BRI202A"
"","","","","Lecture","15054R","001","12:00-1:50pm","Monday","32","30","0","Abbass Sharif","BRI202A"
"","","","","Lecture","15055R","001","12:00-1:50pm","Wednesday","32","30","0","Robertas Gabrys","BRI202A"
"","","","","Lecture","15056R","001","2:00-3:50pm","Wednesday","32","22","0","Robertas Gabrys","BRI202A"
"","","","","Lecture","15057R","001","6:00-7:50pm","Monday","32","31","0","Arif Ansari, Abbass Sharif","BRI202A"
"","","","","Lecture","15058R","001","8:00-9:50am","Tuesday","32","27","0","Abbass Sharif","BRI202A"
"","","","","Lecture","15059R","001","8:00-9:50am","Thursday","32","20","0","Abbass Sharif","BRI202A"
"","","","","Lecture","15060R","001","10:00-11:50am","Tuesday","32","32","0","Abbass Sharif","BRI202A"
"","","","","Lecture","15061R","001","10:00-11:50am","Thursday","32","32","0","Abbass Sharif","BRI202A"
"","","","","Lecture","15062R","001","12:00-1:50pm","Tuesday","32","32","0","Feng Chen, Zal Phiroz","BRI202A"
"","","","","Lecture","15063R","001","12:00-1:50pm","Thursday","32","29","0","Feng Chen, Zal Phiroz","BRI202A"
"","","","","Lecture","15064R","001","2:00-3:50pm","Tuesday","32","29","0","Feng Chen, Zal Phiroz","BRI202A"
"","","","","Lecture","15065R","001","2:00-3:50pm","Thursday","32","32","0","Feng Chen, Zal Phiroz","BRI202A"
"BUAD-490","Directed Research","C","1.0-8.0 units, max 12","Lecture","15101D","001","TBA","TBA","20","6","0","Maureen McHale","OFFICE"
"BUAD-494","Marshall Honors Research and Thesis","PMC","2.0-4.0 units, max 4","Lecture","15120R","001","TBA","TBA","20","2","0","","OFFICE"
"BUAD-495","Practicum in Business Issues (Internship)","C","1.0 units, max 12","Lecture","15086D","442","TBA","TBA","30","8","0","Frankie Sandoval","ONLINE"
"","","","","Lecture","15126D","378","TBA","TBA","30","29","0","Katie Impelman","ONLINE"
"","","","","Lecture","15129D","378","TBA","TBA","30","28","0","Kim West","ONLINE"
"BUAD-497","Strategic Management","P","4.0 units","Lecture","15092R","001","8:00-9:50am","Tue, Thu","47","42","0","Shon Hiatt","ACC201"
"","","","","Lecture","15093R","001","4:00-5:50pm","Mon, Wed","47","47","0","Yong Paik","ACC201"
"","","","","Lecture","15094R","001","10:00-11:50am","Mon, Wed","47","47","0","Trudi Ferguson","ACC201"
"","","","","Lecture","15095R","001","12:00-1:50pm","Mon, Wed","40","40","0","Yong Paik","WPH207"
"","","","","Lecture","15096R","001","10:00-11:50am","Tue, Thu","47","44","0","Shon Hiatt","ACC201"
"","","","","Lecture","15097R","001","4:00-5:50pm","Tue, Thu","48","47","0","Christine El Haddad","ACC201"
"","","","","Lecture","15098R","001","6:00-7:50pm","Mon, Wed","47","47","0","Yong Paik","ACC201"
"","","","","Lecture","15099R","001","6:00-7:50pm","Tue, Thu","47","44","0","Christine El Haddad","ACC201"
"","","","","Lecture","15100R","001","8:00-9:50am","Mon, Wed","47","38","0","Mariam Krikorian, Peer Fiss</a>","ACC201"
"","","","","Lecture","15102R","001","2:00-3:50pm","Tue, Thu","47","47","0","Christine El Haddad","ACC201"
"","","","","Lecture","15106R","001","12:00-1:50pm","Mon, Wed","48","48","0","Trudi Ferguson","HOH304"
"","","","","Lecture","15108R","001","2:00-3:50pm","Mon, Wed","47","45","0","Trudi Ferguson","HOH304"
"","","","","Lecture","15112R","001","12:00-1:50pm","Tue, Thu","39","38","0","Shon Hiatt","HOH305"
